time,dt,mCS_xx,mCS_yy,mCS_zz,mEE_xx,mEE_yy,mEE_zz,mME_xx,mME_yy,mME_zz,mTE_xx,mTE_yy,mTE_zz,ndof,nelem,num_lin_it,num_nonlin_it
0.046875,0.0015625,-3.5563138292421e-07,-8.0947250951914e-07,47.228476827551,-6.7149493654289e-05,-6.7149496450467e-05,0.00022383164538902,-7.2266887679226e-05,-7.2766132331384e-05,0.00023456567529487,-7.2266887679226e-05,-7.2766132331384e-05,0.00023456567529487,1609870,81880,239,8
0.0484375,0.0015625,-5.1081456426068e-07,-1.2116774343479e-06,48.127364328201,-6.8427532918349e-05,-6.8427537236461e-05,0.00022809177651634,-7.5246977937919e-05,-7.589942918468e-05,0.00024238311348413,-7.5246977937919e-05,-7.589942918468e-05,0.00024238311348413,1609870,81880,237,8
0.05,0.0015625,-7.3080694885537e-07,-1.8738047459679e-06,48.900815794199,-6.952722704704e-05,-6.9527234089206e-05,0.00023175742452883,-7.8334477564651e-05,-7.9163035437389e-05,0.00025020047639462,-7.8334477564651e-05,-7.9163035437389e-05,0.00025020047639462,1609870,81880,244,8
0.0515625,0.0015625,-1.1206418593338e-06,-2.7396811716994e-06,49.559579431639,-7.0463858427626e-05,-7.046386840275e-05,0.00023487952886131,-8.1519909855108e-05,-8.2546068221746e-05,0.00025801778010778,-8.1519909855108e-05,-8.2546068221746e-05,0.00025801778010778,1609870,81880,300,11
0.053125,0.0015625,-1.5284348187437e-06,-3.7427329731029e-06,50.117669667447,-7.1257352160422e-05,-7.1257365803018e-05,0.00023752450828814,-8.4790834377517e-05,-8.6034412498233e-05,0.00026583503720045,-8.4790834377517e-05,-8.6034412498233e-05,0.00026583503720045,1609870,81880,328,14
0.05390625,0.00078125,-1.7654508068145e-06,-4.3052385697703e-06,50.373044176847,-7.1620444203476e-05,-7.1620459851457e-05,0.00023873481515665,-8.6446293747735e-05,-8.7803450844064e-05,0.00026974365569352,-8.6446293747735e-05,-8.7803450844064e-05,0.00026974365569352,1609870,81880,245,5
0.0546875,0.00078125,-2.0173387206626e-06,-4.9093020544677e-06,50.606869491155,-7.1952897591918e-05,-7.1952915409701e-05,0.00023984299321871,-8.8119873007921e-05,-8.9595211918977e-05,0.00027365226514399,-8.8119873007921e-05,-8.9595211918977e-05,0.00027365226514399,1609870,81880,241,5
0.05546875,0.00078125,-2.2906495271499e-06,-5.5566445968478e-06,50.821211163184,-7.2257649159296e-05,-7.2257669281541e-05,0.00024085883183589,-8.9809750648957e-05,-9.1407602274517e-05,0.00027756086631853,-8.9809750648957e-05,-9.1407602274517e-05,0.00027756086631853,1609870,81880,242,5
0.05625,0.00078125,-2.585338118428e-06,-6.2397576512154e-06,51.018036949061,-7.2537496673598e-05,-7.2537519188979e-05,0.00024179165685588,-9.15141984252e-05,-9.3238620347595e-05,0.00028146945976609,-9.15141984252e-05,-9.3238620347595e-05,0.00028146945976609,1609870,81880,254,5
0.05703125,0.00078125,-2.9009557482218e-06,-6.9585990377003e-06,51.199190579909,-7.2795061551416e-05,-7.2795086551114e-05,0.00024265020634017,-9.3231604909366e-05,-9.5086382701359e-05,0.00028537804584836,-9.3231604909366e-05,-9.5086382701359e-05,0.00028537804584836,1609870,81880,270,5
0.0578125,0.00078125,-3.2370643782409e-06,-7.7091208333745e-06,51.366376163575,-7.3032766698581e-05,-7.3032794251535e-05,0.00024344255662289,-9.4960489490993e-05,-9.6949139605831e-05,0.0002892866247696,-9.4960489490993e-05,-9.6949139605831e-05,0.0002892866247696,1609870,81880,257,5
0.05859375,0.00078125,-3.5000908638734e-06,-8.3712421449851e-06,51.521151231836,-7.3252826342507e-05,-7.325285635434e-05,0.00024417608906747,-9.6699507764117e-05,-9.8825282429955e-05,0.00029319519656469,-9.6699507764117e-05,-9.8825282429955e-05,0.00029319519656469,1609870,81880,139,4
0.06015625,0.0015625,-4.3577989190401e-06,-1.0130443651797e-05,51.791546918213,-7.3637276749429e-05,-7.3637312315487e-05,0.00024545758893216,-0.00010020922004664,-0.00010262009095975,0.00030101231087363,-0.00010020922004664,-0.00010262009095975,0.00030101231087363,1609870,81880,285,9
0.06171875,0.0015625,-5.2020165106537e-06,-1.1819424383247e-05,52.030803690421,-7.3977453854576e-05,-7.3977494625335e-05,0.00024659151088556,-0.0001037438719912,-0.0001064489599744,0.00030882939437125,-0.0001037438719912,-0.0001064489599744,0.00030882939437125,1609870,81880,296,10
0.06328125,0.0015625,-6.1138649380575e-06,-1.3598665351811e-05,52.245337454117,-7.4282479954978e-05,-7.4282526069862e-05,0.00024760826240699,-0.0001072981732591,-0.0001103050155754,0.00031664644521665,-0.0001072981732591,-0.0001103050155754,0.00031664644521665,1609870,81880,283,10
0.06484375,0.0015625,-7.0945406093728e-06,-1.5446248899812e-05,52.440229989931,-7.4559580367987e-05,-7.455963182401e-05,0.00024853192773539,-0.00011086802221352,-0.00011418272356172,0.00032446346131864,-0.00011086802221352,-0.00011418272356172,0.00032446346131864,1609870,81880,351,11
0.06640625,0.0015625,-8.138776595275e-06,-1.7340862660002e-05,52.61947578538,-7.4814434465079e-05,-7.4814491160396e-05,0.00024938143805342,-0.00011445026889009,-0.00011807765923342,0.00033228044055145,-0.00011445026889009,-0.00011807765923342,0.00033228044055145,1609870,81880,358,11
0.06796875,0.0015625,-9.2455727324053e-06,-1.9282517863636e-05,52.786200778943,-7.5051486703793e-05,-7.5051548542792e-05,0.00025017160823398,-0.00011804250822425,-0.00012198629967451,0.00034009738088616,-0.00011804250822425,-0.00012198629967451,0.00034009738088616,1609870,81880,348,11
0.06953125,0.0015625,-1.0412925155588e-05,-2.1260101286234e-05,52.942846389246,-7.5274208301746e-05,-7.5274275132689e-05,0.00025091400896281,-0.00012164291032257,-0.0001259058445861,0.00034791428043705,-0.00012164291032257,-0.0001259058445861,0.00034791428043705,1609870,81880,369,11
0.07109375,0.0015625,-1.1638908414334e-05,-2.3271780800322e-05,53.091319273094,-7.5485310138873e-05,-7.5485381810599e-05,0.00025161767652275,-0.00012525008484151,-0.00012983406807785,0.00035573113749265,-0.00012525008484151,-0.00012983406807785,0.00035573113749265,1609870,81880,380,11
0.07265625,0.0015625,-1.2921852639466e-05,-2.531902733994e-05,53.233110640513,-7.5686912408996e-05,-7.5686988789694e-05,0.0002522896782596,-0.00012886297459294,-0.00013376919886446,0.00036354795051832,-0.00012886297459294,-0.00013376919886446,0.00036354795051832,1609870,81880,368,11
0.07421875,0.0015625,-1.4233969541732e-05,-2.7332653334698e-05,53.369390045939,-7.5880677952395e-05,-7.5880758655186e-05,0.00025293555694752,-0.000132480772526,-0.00013770982521111,0.00037136471807705,-0.000132480772526,-0.00013770982521111,0.00037136471807705,1609870,81880,259,10
0.07578125,0.0015625,-1.5615538503653e-05,-2.9478261708502e-05,53.50107798223,-7.6067915482128e-05,-7.6068000892271e-05,0.0002535596754046,-0.00013610286091533,-0.00014165481915144,0.00037918143909697,-0.00013610286091533,-0.00014165481915144,0.00037918143909697,1609870,81880,255,10
0.07734375,0.0015625,-1.7054889411335e-05,-3.1549124474678e-05,53.628902707493,-7.6249660674881e-05,-7.6249749975856e-05,0.00025416548478056,-0.00013972876406237,-0.00014560327423181,0.000386998112424,-0.00013972876406237,-0.00014560327423181,0.000386998112424,1609870,81880,253,10
0.07890625,0.0015625,-1.85950619943e-05,-3.3777895981526e-05,53.753443088806,-7.6426736437607e-05,-7.6426829981134e-05,0.00025475572891324,-0.00014335811138691,-0.00014955446335711,0.00039481473723852,-0.00014335811138691,-0.00014955446335711,0.00039481473723852,1609870,81880,343,11
0.08046875,0.0015625,-2.0142098464135e-05,-3.5954929020811e-05,53.875162734591,-7.6599801781976e-05,-7.6599899206999e-05,0.00025533260456729,-0.00014699061233194,-0.00015350779658949,0.00040263131249975,-0.00014699061233194,-0.00015350779658949,0.00040263131249975,1609870,81880,323,10
0.08203125,0.0015625,-2.1738320987279e-05,-3.8160771702548e-05,53.994434958651,-7.6769387571966e-05,-7.6769488752942e-05,0.00025589788117715,-0.00015062603609132,-0.0001574627965955,0.00041044783753906,-0.00015062603609132,-0.0001574627965955,0.00041044783753906,1609870,81880,325,10
0.08359375,0.0015625,-2.3383225486055e-05,-4.0384290498185e-05,54.111562780155,-7.6935924653956e-05,-7.6936029399854e-05,0.00025645299483606,-0.00015426419622039,-0.00016141907467257,0.00041826431167521,-0.00015426419622039,-0.00016141907467257,0.00041826431167521,1609870,81880,304,10
0.08515625,0.0015625,-2.5074164098183e-05,-4.263574861423e-05,54.226794036525,-7.7099765376289e-05,-7.7099873575625e-05,0.00025699912013981,-0.00015790494102078,-0.00016537631210013,0.0004260807343088,-0.00015790494102078,-0.00016537631210013,0.0004260807343088,1609870,81880,306,10
0.08671875,0.0015625,-2.6812396128261e-05,-4.4917242754488e-05,54.340333085033,-7.7261200297314e-05,-7.7261311843763e-05,0.00025753722561102,-0.00016154814363734,-0.00016933424777065,0.00043389710487793,-0.00016154814363734,-0.00016933424777065,0.00043389710487793,1609870,81880,354,11
0.08828125,0.0015625,-2.8594974868371e-05,-4.7217303116872e-05,54.452349839762,-7.7420471003377e-05,-7.7420585738101e-05,0.00025806811650922,-0.00016519369655721,-0.00017329266655641,0.00044171342288136,-0.00016519369655721,-0.00017329266655641,0.00044171342288136,1609870,81880,357,11
0.08984375,0.0015625,-3.0421627921383e-05,-4.9536792413089e-05,54.562986764545,-7.7577780047173e-05,-7.7577897818329e-05,0.00025859246801929,-0.0001688415068676,-0.00017725139083825,0.00044952968785964,-0.0001688415068676,-0.00017725139083825,0.00044952968785964,1609870,81880,363,11
0.09140625,0.0015625,-3.2291365910862e-05,-5.1878981753876e-05,54.672364321949,-7.7733298693157e-05,-7.773341937515e-05,0.00025911085105712,-0.00017249149217048,-0.00018121027423198,0.00045734589939128,-0.00017249149217048,-0.00018121027423198,0.00045734589939128,1609870,81880,356,11
0.09296875,0.0015625,-3.4203095812996e-05,-5.4247805508479e-05,54.780585228268,-7.7887172972676e-05,-7.7887296470887e-05,0.00025962375243383,-0.00017614357941672,-0.0001851691946799,0.00046516205708688,-0.00017614357941672,-0.0001851691946799,0.00046516205708688,1609870,81880,353,11
0.09453125,0.0015625,-3.615614052213e-05,-5.6632497442848e-05,54.887737796256,-7.8039528460986e-05,-7.8039654618635e-05,0.000260131590677,-0.00017979770253586,-0.00018912805044791,0.00047297816058115,-0.00017979770253586,-0.00018912805044791,0.00047297816058115,1609870,81880,299,10
0.09609375,0.0015625,-3.8149223780995e-05,-5.9052396499004e-05,54.99389854665,-7.81904739218e-05,-7.819060270912e-05,0.00026063472846984,-0.00018345380139071,-0.00019308675631486,0.00048079420954448,-0.00018345380139071,-0.00019308675631486,0.00048079420954448,1609870,81880,322,10
0.09765625,0.0015625,-4.018170926669e-05,-6.1482702795038e-05,55.099134307015,-7.8340104402857e-05,-7.8340235641206e-05,0.0002611334824945,-0.00018711181881812,-0.00019704524240104,0.00048861020366959,-0.00018711181881812,-0.00019704524240104,0.00048861020366959,1609870,81880,315,10
0.09921875,0.0015625,-4.2252990501957e-05,-6.3940283602201e-05,55.203503850846,-7.8488503441513e-05,-7.8488637059907e-05,0.00026162813132146,-0.00019077170167354,-0.00020100345016565,0.00049642614265923,-0.00019077170167354,-0.00020100345016565,0.00049642614265923,1609870,81880,303,10
0.10078125,0.0015625,-4.4361276323427e-05,-6.6421908556872e-05,55.307059232355,-7.8635745044598e-05,-7.8635880963185e-05,0.00026211892164602,-0.00019443339913982,-0.00020496133146841,0.00050424202624646,-0.00019443339913982,-0.00020496133146841,0.00050424202624646,1609870,81880,323,10
0.10234375,0.0015625,-4.6506853912144e-05,-6.8923265036551e-05,55.409846860189,-7.8781895203465e-05,-7.8782033314055e-05,0.00026260607340865,-0.00019809686331768,-0.00020891884595694,0.00051205785416575,-0.00019809686331768,-0.00020891884595694,0.00051205785416575,1609870,81880,295,10
0.10390625,0.0015625,-4.868825334682e-05,-7.1443361192385e-05,55.511908346777,-7.8927013077147e-05,-7.8927153274494e-05,0.00026308978382114,-0.00020176204796562,-0.00021287596074327,0.0005198736261784,-0.00020176204796562,-0.00021287596074327,0.0005198736261784,1609870,81880,297,10
0.10546875,0.0015625,-5.0904788118448e-05,-7.3981637209094e-05,55.613281218761,-7.9071152018603e-05,-7.9071294198242e-05,0.00026357023073312,-0.00020542890911157,-0.00021683264843127,0.00052768934205911,-0.00020542890911157,-0.00021683264843127,0.00052768934205911,1609870,81880,313,10
0.10703125,0.0015625,-5.3155555050283e-05,-7.6557424808506e-05,55.713999487664,-7.9214360353682e-05,-7.9214504535818e-05,0.00026404757536284,-0.00020909740386699,-0.00022078888724944,0.00053550500158977,-0.00020909740386699,-0.00022078888724944,0.00053550500158977,1609870,81880,328,10
0.10859375,0.0015625,-5.5440290322916e-05,-7.9137802864208e-05,55.814094144535,-7.9356682191042e-05,-7.9356828194674e-05,0.00026452196454011,-0.00021276749090286,-0.00022474465950836,0.00054332060456562,-0.00021276749090286,-0.00022474465950836,0.00054332060456562,1609870,81880,320,10
0.11015625,0.0015625,-5.7757678969267e-05,-8.1748983911315e-05,55.913593522446,-7.9498157771174e-05,-7.9498305584901e-05,0.00026499353258031,-0.00021643913046206,-0.00022869995111562,0.00055113615080192,-0.00021643913046206,-0.00022869995111562,0.00055113615080192,1609870,81880,334,10
0.11171875,0.0015625,-6.0107539348701e-05,-8.4377401778484e-05,56.012523653233,-7.9638824124591e-05,-7.9638973654549e-05,0.00026546240283751,-0.0002201122831433,-0.00023265475190622,0.0005589516401079,-0.0002201122831433,-0.00023265475190622,0.0005589516401079,1609870,81880,319,10
0.11328125,0.0015625,-6.2488704035073e-05,-8.7024231429309e-05,56.110908523744,-7.9778715348616e-05,-7.9778866515372e-05,0.00026592868899348,-0.00022378691101623,-0.00023660905417329,0.00056676707231902,-0.00022378691101623,-0.00023660905417329,0.00056676707231902,1609870,81880,329,10
0.11484375,0.0015625,-6.4901003301994e-05,-8.9695338897228e-05,56.208770318551,-7.9917862976147e-05,-7.9918015737457e-05,0.00026639249619647,-0.00022746297797944,-0.00024056285180434,0.00057458244726664,-0.00022746297797944,-0.00024056285180434,0.00057458244726664,1609870,81880,308,10
0.11640625,0.0015625,-6.7343479500554e-05,-9.2382048475189e-05,56.306129619465,-8.0056296278221e-05,-8.0056450544286e-05,0.00026685392197689,-0.00023114044858774,-0.00024451614105559,0.00058239776479771,-0.00023114044858774,-0.00024451614105559,0.00058239776479771,1609870,81880,319,10
0.11796875,0.0015625,-6.9815649545941e-05,-9.5092191943327e-05,56.403005564032,-8.0194042451192e-05,-8.0194198183444e-05,0.00026731305704448,-0.00023481928786167,-0.00024846892049431,0.00059021302476582,-0.00023481928786167,-0.00024846892049431,0.00059021302476582,1609870,81880,329,10
0.11953125,0.0015625,-7.2317035326583e-05,-9.7815190621656e-05,56.499415998945,-8.0331126882282e-05,-8.0331283979922e-05,0.00026776998596499,-0.00023849946156737,-0.00025242119036147,0.00059802822703163,-0.00023849946156737,-0.00025242119036147,0.00059802822703163,1609870,81880,298,10
0.12109375,0.0015625,-7.4846637852006e-05,-0.00010056664927767,56.595377598625,-8.0467573252277e-05,-8.0467731716803e-05,0.00026822478778489,-0.00024218093712323,-0.00025637295152597,0.000605843371465,-0.00024218093712323,-0.00025637295152597,0.000605843371465,1609870,81880,338,10
0.12265625,0.0015625,-7.740429954389e-05,-0.0001033339760013,56.690905985231,-8.0603403789934e-05,-8.0603563546234e-05,0.00026867753652471,-0.00024586368222747,-0.00026032420652338,0.00061365845793939,-0.00024586368222747,-0.00026032420652338,0.00061365845793939,1609870,81880,346,10
0.12421875,0.0015625,-7.9989466953683e-05,-0.00010612102866857,56.78601581188,-8.0738639320959e-05,-8.0738800321102e-05,0.00026912830163521,-0.00024954766571867,-0.00026427495862417,0.00062147348633599,-0.00024954766571867,-0.00026427495862417,0.00062147348633599,1609870,81880,322,10
0.12578125,0.0015625,-8.2601461520931e-05,-0.00010892978165024,56.880720854233,-8.0873299425578e-05,-8.0873461637977e-05,0.00026957714840572,-0.00025323285751347,-0.00026822521168795,0.00062928845654358,-0.00025323285751347,-0.00026822521168795,0.00062928845654358,1609870,81880,334,10
0.12734375,0.0015625,-8.5144032667296e-05,-0.00011156156296803,56.975034215102,-8.100740255969e-05,-8.1007565321725e-05,0.00027002413851555,-0.00025691922817657,-0.00027217496954456,0.00063710336835527,-0.00025691922817657,-0.00027217496954456,0.00063710336835527,1609870,81880,240,9
0.12890625,0.0015625,-8.7830182531585e-05,-0.00011456256399979,57.068967813639,-8.1140965902868e-05,-8.1141130604745e-05,0.000270469329533,-0.00026060674897537,-0.00027612423988363,0.00064491822188439,-0.00026060674897537,-0.00027612423988363,0.00064491822188439,1609870,81880,249,9
0.13046875,0.0015625,-9.053036024115e-05,-0.00011740342312705,57.162533446022,-8.1274006365592e-05,-8.1274171934226e-05,0.00027091277642729,-0.00026429539269474,-0.00028007302607148,0.00065273301689369,-0.00026429539269474,-0.00028007302607148,0.00065273301689369,1609870,81880,243,9
0.13203125,0.0015625,-9.3243561764963e-05,-0.00012030350972036,57.255741958634,-8.1406539052602e-05,-8.1406705772661e-05,0.00027135453091353,-0.00026798513234119,-0.00028402133493865,0.0006605477533681,-0.00026798513234119,-0.00028402133493865,0.0006605477533681,1609870,81880,237,9
0.13359375,0.0015625,-9.5991966251493e-05,-0.00012313842368718,57.348603701156,-8.1538578961071e-05,-8.1538746214126e-05,0.00027179464189703,-0.00027167594216317,-0.00028796917223591,0.00066836243112091,-0.00027167594216317,-0.00028796917223591,0.00066836243112091,1609870,81880,262,9
0.13515625,0.0015625,-9.8780310663802e-05,-0.00012612554857749,57.441128423194,-8.1670139666371e-05,-8.1670308144141e-05,0.00027223315590025,-0.00027536779619416,-0.00029191654582058,0.00067617705010448,-0.00027536779619416,-0.00029191654582058,0.00067617705010448,1609870,81880,252,9
0.13671875,0.0015625,-0.00010156940641503,-0.00012897807312933,57.533325527669,-8.1801234759645e-05,-8.1801403628208e-05,0.00027267011702328,-0.00027906067008358,-0.00029586346159775,0.00068399161031676,-0.00027906067008358,-0.00029586346159775,0.00068399161031676,1609870,81880,254,9
0.13828125,0.0015625,-0.00010438605689287,-0.00013202716373787,57.625203724656,-8.1931876281064e-05,-8.1932046581722e-05,0.00027310556705508,-0.00028275453926877,-0.00029980992810373,0.00069180611156479,-0.00028275453926877,-0.00029980992810373,0.00069180611156479,1609870,81880,255,9
0.13984375,0.0015625,-0.0001072354667798,-0.00013498879364321,57.71677152995,-8.206207676689e-05,-8.2062247758951e-05,0.00027353954595843,-0.00028644938151997,-0.00030375595084626,0.00069962055379881,-0.00028644938151997,-0.00030375595084626,0.00069962055379881,1609870,81880,264,9
0.14140625,0.0015625,-0.00011009583781322,-0.00013796792449421,57.808036907513,-8.2191847287746e-05,-8.2192019011503e-05,0.00027397209159546,-0.00029014517408607,-0.00030770153767403,0.00070743493705631,-0.00029014517408607,-0.00030770153767403,0.00070743493705631,1609870,81880,259,9
0.14296875,0.0015625,-0.00011297332202441,-0.00014103662325515,57.899007442639,-8.2321198555104e-05,-8.232137145696e-05,0.00027440324002665,-0.00029384189446821,-0.00031164669669025,0.00071524926117305,-0.00029384189446821,-0.00031164669669025,0.00071524926117305,1609870,81880,273,9
0.14453125,0.0015625,-0.00011588012629137,-0.00014403588225254,57.989690454691,-8.2450141259569e-05,-8.2450314731051e-05,0.0002748330257322,-0.00029753952186661,-0.00031559143453553,0.00072306352614373,-0.00029753952186661,-0.00031559143453553,0.00072306352614373,1609870,81880,256,9
0.14609375,0.0015625,-0.00011880442146956,-0.00014707123926756,58.080092849444,-8.2578685013663e-05,-8.2578859169413e-05,0.00027526148157413,-0.00030123803596447,-0.00031953575849506,0.00073087773185058,-0.00030123803596447,-0.00031953575849506,0.00073087773185058,1609870,81880,262,9
0.14765625,0.0015625,-0.00012173912559477,-0.0001500670335343,58.170221286542,-8.2706839360086e-05,-8.270701389222e-05,0.00027568863899711,-0.00030493741646081,-0.00032347967608315,0.00073869187828876,-0.00030493741646081,-0.00032347967608315,0.00073869187828876,1609870,81880,259,9
0.14921875,0.0015625,-0.00012471418084176,-0.0001532193500151,58.260082021157,-8.2834613055559e-05,-8.2834788679824e-05,0.00027611452796785,-0.00030863764326558,-0.00032742319586097,0.00074650596535902,-0.00030863764326558,-0.00032742319586097,0.00074650596535902,1609870,81880,256,9
0.15078125,0.0015625,-0.0001276988727152,-0.00015632586932423,58.349681186118,-8.2962014961835e-05,-8.2962191336696e-05,0.00027653917722057,-0.0003123386980231,-0.00033136632411458,0.00075431999305972,-0.0003123386980231,-0.00033136632411458,0.00075431999305972,1609870,81880,267,9
0.15234375,0.0015625,-0.00013070823379763,-0.00015940360660879,58.439024582981,-8.3089053374626e-05,-8.3089230170761e-05,0.00027696261429636,-0.00031604056244062,-0.00033530906812189,0.00076213396131349,-0.00031604056244062,-0.00033530906812189,0.00076213396131349,1609870,81880,279,9
0.15390625,0.0015625,-0.00013373934987615,-0.00016252356775332,58.528117741485,-8.3215736041352e-05,-8.3215913384874e-05,0.00027738486549934,-0.00031974321849594,-0.00033925143548802,0.00076994787005707,-0.00031974321849594,-0.00033925143548802,0.00076994787005707,1609870,81880,282,9
0.15546875,0.0015625,-0.0001367880299841,-0.00016569114714602,58.616965993553,-8.3342070515411e-05,-8.3342248591488e-05,0.00027780595610098,-0.00032344664894868,-0.00034319343332983,0.00077776171927259,-0.00032344664894868,-0.00034319343332983,0.00077776171927259,1609870,81880,268,9
0.15703125,0.0015625,-0.00013985511445041,-0.00016883247949149,58.705574473564,-8.3468064205876e-05,-8.3468242739404e-05,0.000278225910331,-0.00032715083737057,-0.00034713506818675,0.00078557550894305,-0.00032715083737057,-0.00034713506818675,0.00078557550894305,1609870,81880,268,9
0.15859375,0.0015625,-0.00014294303471942,-0.00017200802597005,58.793948074667,-8.3593723995388e-05,-8.3593903068794e-05,0.00027864475146912,-0.00033085576713943,-0.0003510763474281,0.00079338923897247,-0.00033085576713943,-0.0003510763474281,0.00079338923897247,1609870,81880,277,9
0.16015625,0.0015625,-0.00014604995411456,-0.0001751804779293,58.882091524244,-8.3719056649686e-05,-8.3719236126847e-05,0.00027906250186433,-0.00033456142228175,-0.0003550172779814,0.00080120290935094,-0.00033456142228175,-0.0003550172779814,0.00080120290935094,1609870,81880,283,9
0.16171875,0.0015625,-0.00014917526420855,-0.00017840268716219,58.970009335273,-8.3844068507299e-05,-8.3844248581469e-05,0.00027947918297943,-0.00033826778804225,-0.00035895786610639,0.0008090165200393,-0.00033826778804225,-0.00035895786610639,0.0008090165200393,1609870,81880,294,9
0.16328125,0.0015625,-0.00015232027643168,-0.0001816286412453,59.057705879827,-8.3968765856077e-05,-8.396894642894e-05,0.00027989481547158,-0.0003419748487349,-0.00036289811907901,0.00081683007100047,-0.0003419748487349,-0.00036289811907901,0.00081683007100047,1609870,81880,277,9
0.16484375,0.0015625,-0.00015548537035769,-0.00018486195811644,59.145185355182,-8.4093154660368e-05,-8.4093335653563e-05,0.00028030941923877,-0.00034568259066856,-0.00036683804258487,0.00082464356217828,-0.00034568259066856,-0.00036683804258487,0.00082464356217828,1609870,81880,278,9
0.16640625,0.0015625,-0.0001586660716093,-0.00018812823265595,59.232451789459,-8.4217240589761e-05,-8.4217422110184e-05,0.00028072301340166,-0.00034939099968202,-0.00037077764318837,0.0008324569935721,-0.00034939099968202,-0.00037077764318837,0.0008324569935721,1609870,81880,296,9
0.16796875,0.0015625,-0.00016186657409604,-0.00019138768332685,59.31950908141,-8.4341029263943e-05,-8.4341211147555e-05,0.00028113561638714,-0.0003531000620382,-0.00037471692712822,0.00084027036514206,-0.0003531000620382,-0.00037471692712822,0.00084027036514206,1609870,81880,297,9
0.16953125,0.0015625,-0.00016508564408206,-0.00019466531427177,59.406360967352,-8.4464525953817e-05,-8.4464708198231e-05,0.00028154724593668,-0.00035680976460958,-0.00037865590044338,0.0008480836768376,-0.00035680976460958,-0.00037865590044338,0.0008480836768376,1609870,81880,293,9
0.17109375,0.0015625,-0.00016832082759162,-0.00019797596751734,59.493011058158,-8.4587735760591e-05,-8.4587918469984e-05,0.00028195791918102,-0.00036052009439182,-0.00038259456931971,0.00085589692866198,-0.00036052009439182,-0.00038259456931971,0.00085589692866198,1609870,81880,284,9
0.17265625,0.0015625,-0.00017157606450684,-0.00020128543442647,59.579462843231,-8.4710663712812e-05,-8.4710846756324e-05,0.0002823676526146,-0.00036423103946486,-0.00038653293893513,0.00086371012054545,-0.00036423103946486,-0.00038653293893513,0.00086371012054545,1609870,81880,296,9
0.17421875,0.0015625,-0.00017484729827341,-0.00020462784987212,59.665719680832,-8.4833314517503e-05,-8.4833497999574e-05,0.0002827764621961,-0.00036794258799909,-0.00039047101482328,0.0008715232525014,-0.00036794258799909,-0.00039047101482328,0.0008715232525014,1609870,81880,286,9
0.17578125,0.0015625,-0.00017813616749743,-0.00020797488086333,59.751784818207,-8.4955692839646e-05,-8.495587668006e-05,0.00028318436327735,-0.00037165472779638,-0.00039440880293238,0.00087933632448641,-0.00037165472779638,-0.00039440880293238,0.00087933632448641,1609870,81880,301,9
0.17734375,0.0015625,-0.00018144240386925,-0.00021134256754383,59.837661383551,-8.5077803102839e-05,-8.5077987321857e-05,0.00028359137070636,-0.00037536744691498,-0.00039834630926802,0.00088714933646468,-0.00037536744691498,-0.00039834630926802,0.00088714933646468,1609870,81880,291,9
0.17890625,0.0015625,-0.00018476567107562,-0.00021471644062805,59.923352408743,-8.5199649636785e-05,-8.5199834167593e-05,0.00028399749883117,-0.00037908073469694,-0.00040228353870264,0.00089496228842637,-0.00037908073469694,-0.00040228353870264,0.00089496228842637,1609870,81880,288,9
0.18046875,0.0015625,-0.00018810601401567,-0.00021809928710204,60.008860818831,-8.5321236596574e-05,-8.5321421389252e-05,0.00028440276151858,-0.00038279458071811,-0.00040622049610351,0.00090277518035437,-0.00038279458071811,-0.00040622049610351,0.00090277518035437,1609870,81880,286,9
0.18203125,0.0015625,-0.00019146248168762,-0.00022151807976977,60.094189428128,-8.5442567940741e-05,-8.5442753117411e-05,0.00028480717214359,-0.00038650897425989,-0.00041015718686708,0.0009105880122124,-0.00038650897425989,-0.00041015718686708,0.0009105880122124,1609870,81880,294,9
0.18359375,0.0015625,-0.00019483621424134,-0.00022494420764387,60.179340979115,-8.5563647614627e-05,-8.5563833114113e-05,0.00028521074366465,-0.00039022390516642,-0.00041409361588228,0.00091840078398461,-0.00039022390516642,-0.00041409361588228,0.00091840078398461,1609870,81880,305,9
0.18515625,0.0015625,-0.00019822614167579,-0.00022838550865718,60.264318114157,-8.5684479358939e-05,-8.5684665174944e-05,0.00028561348861447,-0.00039393936384704,-0.00041802978772219,0.00092621349564982,-0.00039393936384704,-0.00041802978772219,0.00092621349564982,1609870,81880,281,9
0.18671875,0.0015625,-0.00020163249583481,-0.00023183394142332,60.349123394771,-8.5805066828174e-05,-8.5805252903431e-05,0.00028601541912181,-0.00039765534111168,-0.00042196570667829,0.00093402614718017,-0.00039765534111168,-0.00042196570667829,0.00093402614718017,1609870,81880,285,9
0.18828125,0.0015625,-0.00020505552920907,-0.00023530506959539,60.433759290696,-8.5925413512877e-05,-8.5925599884453e-05,0.0002864165469141,-0.0004013718277399,-0.00042590137729961,0.00094183873855628,-0.0004013718277399,-0.00042590137729961,0.00094183873855628,1609870,81880,300,9
0.18984375,0.0015625,-0.00020849476358063,-0.00023878453929326,60.518228207607,-8.6045522851583e-05,-8.6045709471054e-05,0.00028681688337156,-0.00040508881468329,-0.00042983680403901,0.00094965126977122,-0.00040508881468329,-0.00042983680403901,0.00094965126977122,1609870,81880,308,9
