time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
184696.63902624,5.1252207041396,80.263575457071,0.017054921492069,0.0036882731357717,0.04736383138922,0.00051119332801709,-0.00015326830699089,-0.0001533789862448,0.0026643857836112,-0.001124277445053,-0.0013355623037768,0.00028545926007659,0.0022353011584319,673240,22406,176,7
184701.76424694,5.1252207041396,80.264018858767,0.01713309046087,0.0037065711464102,0.047421950468136,0.0005111959678999,-0.00015326869132811,-0.0001533798663288,0.0026673146131887,-0.0011255140470643,-0.0013372531558814,0.00028551473648082,0.0022326044932573,673240,22406,147,6
184706.91509375,5.1508468076603,80.264459882834,0.017215062395387,0.0037277377395882,0.047480722278282,0.00051119857989041,-0.00015326905238074,-0.00015338073086516,0.0026702764618362,-0.0011267684791146,-0.001338959186077,0.00028557076307756,0.0022298831833036,673240,22406,144,6
184712.06594056,5.1508468076603,80.264895798801,0.017300417084963,0.0037506065890573,0.047539323840736,0.00051120114962866,-0.00015326938537919,-0.00015338158126227,0.0026732559476598,-0.0011280345054403,-0.0013406712592324,0.00028562697298761,0.0022271540250298,673240,22406,144,6
184717.2425416,5.1766010416986,80.265328850835,0.01738908900606,0.0037762708948762,0.04759916523789,0.000511203689445,-0.00015326969711792,-0.00015338241472011,0.0026762673190366,-0.0011293185479003,-0.0013423971935293,0.00028568410204953,0.0022243982375772,673240,22406,175,7
184722.41914264,5.1766010416986,80.265758846428,0.017481120575018,0.0038047914018794,0.047659033464316,0.00051120619791615,-0.00015326998707499,-0.00015338323056496,0.0026792947894417,-0.0011306140288961,-0.0013441277802695,0.00028574107904841,0.002221637767356,673240,22406,148,6
184725.90480695,3.4856643114278,80.26604604315,0.017543192253705,0.0038249549082722,0.047698893231122,0.00051120787005734,-0.00015327017902652,-0.00015338376952683,0.0026813406950146,-0.0011314916100135,-0.0013452951634971,0.00028577928587895,0.0022197847655967,673240,22406,119,5
184729.39047126,3.4856643114278,80.266331184252,0.017605432444429,0.0038461947405027,0.047739080711573,0.00051120952672673,-0.00015327036803346,-0.00015338429802719,0.0026833941143489,-0.0011323745457651,-0.0013464647079177,0.00028581779574623,0.0022179295397008,673240,22406,120,5
184734.61896773,5.2284964671416,80.26675733282,0.017699696703648,0.0038802102551759,0.04779975800783,0.00051121199592823,-0.00015327064691859,-0.00015338507578727,0.0026864920365929,-0.0011337113911716,-0.0013482243721989,0.00028587564594747,0.0022151302461817,673240,22406,143,6
184739.87360668,5.2546389494774,80.267189675578,0.017791925186956,0.0039171039491206,0.047861331272917,0.00051121450297348,-0.00015327095610619,-0.00015338584316102,0.0026896246053497,-0.0011350676766812,-0.0013499992249623,0.00028593532514179,0.0022122966694767,673240,22406,150,6
184745.12824563,5.2546389494774,80.267627810704,0.01788304842715,0.0039566383244545,0.047923631420684,0.00051121704397885,-0.00015327128844765,-0.00015338660267143,0.0026927770115672,-0.0011364365664331,-0.0013517812922744,0.00028599545899385,0.0022094388165211,673240,22406,148,6
184750.40915777,5.2809121442247,80.26807403615,0.017972519636547,0.0039994154881567,0.047986788789312,0.00051121963347524,-0.00015327165296723,-0.0001533873538296,0.0026959655201349,-0.001137824576925,-0.0013535803165316,0.00028605650217713,0.0022065380097963,673240,22406,149,6
184755.69006992,5.2809121442247,80.268524372591,0.018061635439032,0.0040450938644942,0.048050033648284,0.00051122224429172,-0.00015327203314967,-0.000153388093685,0.0026991738224649,-0.0011392243242463,-0.0013553873807616,0.00028611839816531,0.0022036043073307,673240,22406,230,9
184760.99738662,5.3073167049459,80.268976964997,0.018152285329557,0.0040928349884078,0.048113793008101,0.00051122486260447,-0.00015327241181316,-0.00015338882764401,0.0027024169351635,-0.0011406424768888,-0.0013572108351274,0.00028618098069943,0.0022006215306215,673240,22406,265,11
184766.30470333,5.3073167049459,80.269426734398,0.018243940249617,0.0041422791779925,0.048178354039415,0.00051122745776159,-0.00015327278193518,-0.00015338954728163,0.0027056784026044,-0.0011420721746759,-0.0013590410993837,0.00028624386731106,0.0021975943750175,673240,22406,152,6
184769.87838503,3.5736817032753,80.26972643991,0.01830524853058,0.0041767763045939,0.048221778519331,0.00051122918364624,-0.00015327303004034,-0.00015339001738998,0.002707882919441,-0.0011430402121069,-0.0013602765711182,0.00028628577224971,0.0021955377574037,673240,22406,126,5
184773.45206673,3.5736817032753,80.270018398079,0.018367587248762,0.0042139099235468,0.048264560042895,0.00051123085317788,-0.00015327326181625,-0.00015339045787054,0.0027100956488066,-0.0011440136705873,-0.0013615148447282,0.0002863276374205,0.0021934774377362,673240,22406,126,5
184777.04361685,3.5915501117917,80.270304921524,0.018431608338084,0.0042507696925881,0.04830746506666,0.000511232485402,-0.00015327347196832,-0.00015339089292526,0.0027123279306359,-0.0011449978338712,-0.0013627619762563,0.00028636944541889,0.0021913948166279,673240,22406,124,5
184780.63516696,3.5915501117917,80.27058489548,0.018498149408114,0.0042835610896962,0.048350513284467,0.00051123407886835,-0.00015327364578065,-0.00015339134619348,0.0027145694084287,-0.0011459885265124,-0.0013640117950221,0.00028641106584026,0.0021892937989576,673240,22406,126,5
184786.02249213,5.3873251676875,80.270992945143,0.018598129122604,0.0043266769599836,0.048415634561524,0.00051123640447973,-0.00015327387106693,-0.00015339204232688,0.0027179546387853,-0.0011474915111239,-0.0013658926365754,0.00028647402256329,0.0021860841339531,673240,22406,150,6
